,LKSPOMET_ATemp,LKSBAWQ_Sal,LKSBAWQ_Depth,LKSBAWQ_pH,LKSPOMET_TotPrcp,LKSBAWQ_Turb
42393,29.0,0.1,1.27,8.4,0.0,7
42394,28.1,0.1,1.29,8.4,0.0,6
42395,27.0,0.1,1.26,8.3,0.0,7
42396,24.8,0.1,1.18,8.3,0.0,4
42397,22.7,0.1,1.21,7.8,0.0,3
42398,22.1,0.1,1.32,8.4,0.0,8
42399,21.5,0.1,1.37,8.4,0.0,8
42400,21.4,0.1,1.38,8.3,0.0,6
42401,20.9,0.1,1.36,8.3,0.0,6
42402,20.4,0.1,1.31,8.4,0.0,9
42403,20.1,0.1,1.23,8.1,0.0,4
42404,19.7,0.1,1.20,7.8,0.0,3
42405,19.4,0.1,1.21,7.9,0.0,6
42406,19.0,0.1,1.29,8.1,0.0,4
42407,18.8,0.1,1.28,8.0,0.0,4
42408,18.4,0.1,1.29,7.7,0.0,4
42409,18.1,0.1,1.21,7.4,0.0,3
42410,17.9,0.1,1.11,7.4,0.0,3
42411,17.6,0.1,1.17,7.4,0.0,2
42412,17.0,0.1,1.23,8.2,0.0,9
42413,17.0,0.1,1.28,8.0,0.0,6
42414,17.3,0.1,1.28,8.2,0.0,8
42415,17.3,0.1,1.19,7.7,0.0,4
42416,17.1,0.1,1.25,7.5,0.0,3
42417,16.7,0.1,1.22,7.7,0.0,4
42418,16.7,0.1,1.19,7.5,0.0,3
42419,16.6,0.1,1.20,8.2,0.0,8
42420,16.1,0.1,1.21,8.0,0.0,13
42421,16.0,0.1,1.28,8.0,0.0,8
42422,15.9,0.1,1.36,8.0,0.0,6
42423,15.6,0.1,1.30,7.6,0.0,5
42424,15.4,0.1,1.32,8.0,0.0,5
42425,15.2,0.1,1.30,8.0,0.0,6
42426,15.1,0.1,1.29,8.1,0.0,8
42427,15.5,0.1,1.35,7.8,0.0,7
42428,16.3,0.1,1.40,7.9,0.0,6
42429,18.2,0.1,1.33,8.0,0.0,7
42430,17.5,0.1,1.39,7.9,0.0,5
42431,17.4,0.1,1.25,7.7,0.0,4
42432,18.0,0.1,1.16,7.5,0.0,3
42433,18.1,0.1,1.17,7.7,0.0,6
42434,17.7,0.1,1.19,7.8,0.0,6
42435,17.7,0.1,1.32,7.7,0.0,7
42436,18.5,0.1,1.30,7.8,0.5,9
42437,18.9,0.1,1.32,7.8,0.0,6
42438,18.7,0.1,1.27,7.7,0.0,5
42439,18.2,0.1,1.34,7.5,0.0,4
42440,18.3,0.1,1.32,7.7,1.0,6
42441,18.3,0.1,1.27,7.4,0.3,3
42442,18.3,0.1,1.21,7.4,0.0,4
42443,18.3,0.1,1.25,7.8,0.0,5
42444,18.3,0.1,1.21,7.8,0.0,5
42445,18.5,0.1,1.23,7.8,0.0,5
42446,18.7,0.1,1.18,7.9,0.0,8
42447,19.1,0.1,1.17,7.8,0.0,6
42448,19.4,0.1,1.17,7.7,0.0,8
42449,19.9,0.1,1.13,7.9,0.0,9
42450,20.7,0.1,1.19,7.8,0.0,5
42451,21.6,0.1,1.20,7.9,0.0,10
42452,22.0,0.1,1.24,7.9,0.0,8
42453,22.4,0.1,1.28,8.0,0.0,10
42454,22.5,0.1,1.29,8.0,0.0,10
42455,22.8,0.1,1.27,8.0,0.0,11
42456,23.0,0.1,1.26,8.0,0.0,8
42457,23.4,0.1,1.23,8.0,0.0,8
42458,23.6,0.1,1.20,8.1,0.0,12
42459,23.8,0.1,1.19,8.2,0.0,9
42460,23.9,0.1,1.23,8.1,0.0,9
42461,23.9,0.1,1.25,8.2,0.0,8
42462,24.3,0.1,1.31,8.2,0.0,10
42463,24.3,0.1,1.25,8.2,0.0,8
42464,24.4,0.1,1.25,8.4,0.0,9
42465,24.7,0.1,1.18,8.3,0.0,10
42466,25.0,0.1,1.22,8.3,0.0,9
42467,24.9,0.1,1.23,8.4,0.0,11
42468,25.1,0.1,1.24,8.4,0.0,8
42469,25.3,0.1,1.23,8.4,0.0,10
42470,25.5,0.1,1.22,8.5,0.0,9
42471,25.6,0.1,1.21,8.5,0.0,9
42472,25.9,0.1,1.19,8.4,0.0,9
42473,26.0,0.1,1.19,8.5,0.0,8
42474,26.1,0.1,1.22,8.4,0.0,8
42475,26.2,0.1,1.25,8.4,0.0,9
42476,26.8,0.1,1.25,8.5,0.0,9
42477,26.7,0.1,1.21,8.5,0.0,8
42478,27.0,0.1,1.20,8.6,0.0,9
42479,27.1,0.1,1.16,8.6,0.0,10
42480,27.2,0.1,1.18,8.6,0.0,10
42481,27.5,0.1,1.22,8.5,0.0,10
42482,27.5,0.1,1.28,8.6,0.0,8
42483,27.4,0.1,1.33,8.6,0.0,11
42484,27.6,0.1,1.29,8.6,0.0,10
42485,27.8,0.1,1.25,8.6,0.0,11
42486,27.7,0.1,1.20,8.5,0.0,7
42487,27.7,0.1,1.19,8.6,0.0,10
42488,27.6,0.1,1.20,8.4,0.0,7
42489,27.4,0.1,1.28,8.5,0.0,9
42490,26.8,0.1,1.29,8.5,0.0,8
42491,25.6,0.1,1.28,8.2,0.0,4
42492,24.4,0.1,1.26,8.3,0.0,7
42493,22.6,0.1,1.24,8.3,0.0,6
42494,21.8,0.1,1.28,8.2,0.0,4
42495,21.0,0.1,1.28,8.1,0.0,6
42496,20.4,0.1,1.28,7.8,0.0,4
42497,20.0,0.1,1.31,7.8,0.0,3
42498,19.4,0.1,1.30,8.3,0.0,7
42499,19.6,0.1,1.30,8.5,0.0,8
42500,19.1,0.1,1.26,8.5,0.0,9
42501,18.9,0.1,1.25,8.4,0.0,5
42502,19.9,0.1,1.21,7.8,0.0,4
42503,20.4,0.1,1.17,7.6,0.0,3
42504,20.6,0.1,1.13,7.4,0.0,2
42505,20.6,0.1,1.17,7.6,0.0,3
42506,20.2,0.1,1.17,7.5,0.0,2
42507,19.8,0.1,1.18,8.2,0.0,4
42508,20.2,0.1,1.15,7.9,0.0,3
42509,20.3,0.1,1.16,8.4,0.0,7
42510,20.0,0.1,1.14,8.0,0.0,6
42511,19.2,0.1,1.19,8.2,0.0,4
42512,19.0,0.1,1.19,7.5,0.0,2
42513,18.5,0.1,1.19,8.4,0.0,8
42514,18.8,0.1,1.22,7.9,0.0,5
42515,18.9,0.1,1.22,8.2,0.0,7
42516,19.4,0.1,1.22,7.7,0.0,4
42517,19.8,0.1,1.27,7.6,0.0,3
42518,20.1,0.1,1.25,8.2,0.0,9
42519,20.1,0.1,1.23,8.1,0.0,5
42520,20.2,0.1,1.27,8.2,0.0,6
42521,20.3,0.1,1.28,8.0,0.0,7
42522,20.2,0.1,1.28,8.1,0.0,6
42523,20.1,0.1,1.28,7.7,0.0,5
42524,20.0,0.1,1.23,7.5,0.0,3
42525,19.9,0.1,1.19,8.1,0.0,6
42526,19.5,0.1,1.20,8.2,0.0,8
42527,18.9,0.1,1.20,7.9,0.0,5
42528,18.1,0.1,1.25,7.4,0.0,2
42529,18.4,0.1,1.27,7.4,0.0,5
42530,18.5,0.1,1.27,7.5,0.0,3
42531,18.2,0.1,1.25,7.7,0.0,4
42532,18.1,0.1,1.24,7.6,0.0,5
42533,18.1,0.1,1.26,7.4,0.0,4
42534,18.1,0.1,1.30,7.6,0.0,3
42535,18.1,0.1,1.27,7.5,0.0,3
42536,18.1,0.1,1.24,7.7,0.0,4
42537,18.0,0.1,1.22,7.7,0.0,3
42538,18.2,0.1,1.22,7.6,0.0,3
42539,19.5,0.1,1.23,8.1,0.0,9
42540,20.7,0.1,1.24,8.0,0.0,12
42541,21.1,0.1,1.23,8.1,0.0,7
42542,21.3,0.1,1.23,7.6,0.0,5
42543,21.8,0.1,1.22,8.1,0.0,10
42544,21.8,0.1,1.21,8.2,0.0,9
42545,21.5,0.1,1.23,8.2,0.0,9
42546,21.6,0.1,1.26,8.2,0.0,9
42547,21.7,0.1,1.30,8.3,0.0,9
42548,21.8,0.1,1.33,8.3,0.0,10
42549,21.8,0.1,1.31,8.2,0.0,8
42550,21.9,0.1,1.26,8.3,0.0,10
42551,22.0,0.1,1.23,8.4,0.0,11
42552,22.0,0.1,1.19,8.3,0.0,8
42553,22.4,0.1,1.21,8.4,0.0,11
42554,22.4,0.1,1.25,8.4,0.0,10
42555,22.6,0.1,1.31,8.4,0.0,11
42556,22.3,0.1,1.33,8.3,0.0,11
42557,22.3,0.1,1.31,8.4,0.0,9
42558,22.4,0.1,1.24,8.5,0.0,12
42559,22.8,0.1,1.22,8.5,0.0,9
42560,22.8,0.1,1.23,8.5,0.0,11
42561,23.1,0.1,1.27,8.6,0.0,10
42562,23.2,0.1,1.29,8.6,0.0,8
42563,23.4,0.1,1.30,8.6,0.0,10
42564,23.5,0.1,1.27,8.6,0.0,10
42565,23.5,0.1,1.25,8.7,0.0,10
42566,23.7,0.1,1.20,8.7,0.0,10
42567,24.0,0.1,1.17,8.7,0.0,10
42568,23.8,0.1,1.17,8.7,0.0,9
42569,23.8,0.1,1.19,8.7,0.0,11
42570,23.9,0.1,1.26,8.7,0.0,11
42571,23.8,0.1,1.29,8.7,0.0,10
42572,24.0,0.1,1.25,8.7,0.0,9
42573,24.0,0.1,1.23,8.8,0.0,11
42574,24.0,0.1,1.23,8.7,0.0,10
42575,23.9,0.1,1.27,8.8,0.0,9
42576,23.7,0.1,1.32,8.8,0.0,10
42577,23.8,0.1,1.34,8.7,0.0,8
42578,23.9,0.1,1.34,8.8,0.0,9
42579,23.6,0.1,1.37,8.8,0.0,8
42580,23.4,0.1,1.34,8.7,0.0,8
42581,23.2,0.1,1.29,8.8,0.0,11
42582,23.2,0.1,1.31,8.8,0.0,10
42583,23.1,0.1,1.33,8.8,0.0,12
42584,23.0,0.1,1.35,8.7,0.0,8
42585,22.9,0.1,1.38,8.7,0.0,8
42586,22.7,0.1,1.37,8.7,0.0,7
42587,22.5,0.1,1.39,8.8,0.0,8
42588,22.1,0.1,1.39,8.6,0.0,6
42589,20.5,0.1,1.34,8.6,0.0,8
42590,19.0,0.1,1.32,8.6,0.0,7
42591,18.2,0.1,1.32,8.4,0.0,7
42592,17.7,0.1,1.36,7.9,0.0,3
42593,17.0,0.1,1.42,7.6,0.0,3
42594,16.3,0.1,1.42,8.3,0.0,3
42595,15.7,0.1,1.38,8.3,0.0,3
42596,15.2,0.1,1.32,8.2,0.0,5
42597,14.7,0.1,1.28,7.6,0.0,4
42598,14.2,0.1,1.27,7.8,0.0,3
42599,13.8,0.1,1.29,7.5,0.0,3
42600,13.7,0.1,1.30,7.7,0.0,3
42601,13.9,0.1,1.32,8.7,0.0,9
42602,13.8,0.1,1.31,8.2,0.0,4
42603,13.7,0.1,1.28,8.3,0.0,3
42604,13.8,0.1,1.26,7.6,0.0,4
42605,13.3,0.1,1.26,7.5,0.0,2
42606,13.0,0.1,1.29,8.4,0.0,9
42607,12.6,0.1,1.30,7.8,0.0,3
42608,12.2,0.1,1.30,8.4,0.0,7
42609,12.1,0.1,1.31,8.5,0.0,5
42610,12.1,0.1,1.34,8.4,0.0,6
42611,12.0,0.1,1.34,7.8,0.0,5
42612,11.6,0.1,1.33,7.6,0.0,3
42613,11.6,0.1,1.28,8.3,0.0,4
42614,11.5,0.1,1.27,7.8,0.0,3
42615,11.3,0.1,1.31,8.0,0.0,3
42616,11.1,0.1,1.37,7.6,0.0,2
42617,10.7,0.1,1.39,7.8,0.0,2
42618,10.8,0.1,1.39,8.4,0.0,5
42619,10.8,0.1,1.39,8.4,0.0,7
42620,10.8,0.1,1.37,8.2,0.0,6
42621,11.3,0.1,1.37,8.3,0.0,7
42622,12.1,0.1,1.38,8.4,0.0,11
42623,12.1,0.1,1.43,8.3,0.0,6
42624,11.7,0.1,1.43,8.2,0.0,5
42625,10.6,0.1,1.38,8.3,0.0,7
42626,9.9,0.1,1.35,8.2,0.0,11
42627,9.9,0.1,1.33,8.2,0.0,7
42628,9.6,0.1,1.35,7.8,0.0,3
42629,9.7,0.1,1.35,7.6,0.0,4
42630,9.6,0.1,1.36,7.7,0.0,3
42631,9.7,0.1,1.36,8.3,0.0,5
42632,10.0,0.1,1.37,8.2,0.0,5
42633,10.4,0.1,1.34,8.0,0.0,4
42634,10.9,0.1,1.35,8.1,0.0,5
42635,10.9,0.1,1.35,8.1,0.0,5
42636,11.7,0.1,1.35,8.1,0.0,9
42637,12.2,0.1,1.33,8.3,0.0,6
42638,13.0,0.1,1.32,8.4,0.0,5
42639,13.6,0.1,1.35,8.0,0.0,5
42640,14.6,0.1,1.36,8.0,0.0,5
42641,15.7,0.1,1.38,8.1,0.0,6
42642,17.1,0.1,1.35,8.3,0.0,7
42643,17.8,0.1,1.35,8.3,0.0,5
42644,18.2,0.1,1.34,8.4,0.0,9
42645,18.7,0.1,1.34,8.4,0.0,8
42646,18.8,0.1,1.34,8.4,0.0,11
42647,19.0,0.1,1.36,8.5,0.0,7
42648,19.2,0.1,1.36,8.5,0.0,8
42649,19.4,0.1,1.35,8.6,0.0,9
42650,19.6,0.1,1.35,8.5,0.0,6
42651,20.0,0.1,1.36,8.6,0.0,8
42652,20.3,0.1,1.38,8.6,0.0,10
42653,20.3,0.1,1.38,8.7,0.0,9
42654,20.6,0.1,1.39,8.7,0.0,14
42655,20.9,0.1,1.39,8.7,0.0,8
42656,21.0,0.1,1.36,8.8,0.0,10
42657,21.1,0.1,1.36,8.8,0.0,11
42658,21.6,0.1,1.37,8.7,0.0,7
42659,21.6,0.1,1.34,8.8,0.0,9
42660,21.8,0.1,1.33,8.8,0.0,8
42661,21.9,0.1,1.32,8.8,0.0,9
42662,21.9,0.1,1.33,8.8,0.0,9
42663,22.5,0.1,1.35,8.8,0.0,9
42664,22.6,0.1,1.33,8.9,0.0,11
42665,22.8,0.1,1.33,8.9,0.0,10
42666,22.8,0.1,1.35,8.9,0.0,11
42667,23.2,0.1,1.36,8.8,0.0,8
42668,23.1,0.1,1.38,8.9,0.0,8
42669,23.4,0.1,1.38,8.9,0.0,9
42670,23.5,0.1,1.36,9.0,0.0,8
42671,23.1,0.1,1.35,8.9,0.0,8
42672,23.3,0.1,1.33,8.9,0.0,10
42673,23.4,0.1,1.34,8.9,0.0,8
42674,23.4,0.1,1.37,8.9,0.0,9
42675,23.1,0.1,1.37,8.9,0.0,11
42676,23.4,0.1,1.38,8.9,0.0,11
42677,23.4,0.1,1.39,9.0,0.0,7
42678,23.2,0.1,1.41,8.9,0.0,7
42679,23.3,0.1,1.41,8.8,0.0,6
42680,23.3,0.1,1.42,8.9,0.0,9
42681,23.2,0.1,1.44,8.9,0.0,10
42682,23.1,0.1,1.46,8.8,0.0,10
42683,23.0,0.1,1.46,8.8,0.0,7
42684,22.9,0.1,1.43,8.8,0.0,4
42685,21.8,0.1,1.44,8.4,0.0,4
42686,19.2,0.1,1.41,8.3,0.0,4
42687,18.0,0.1,1.41,8.0,0.0,5
42688,17.1,0.1,1.43,7.9,0.0,3
42689,16.3,0.1,1.44,8.2,0.0,3
42690,15.5,0.1,1.43,8.6,0.0,4
42691,15.1,0.1,1.40,8.1,0.0,3
42692,14.7,0.1,1.39,7.7,0.0,2
42693,14.1,0.1,1.39,8.7,0.0,5
42694,13.8,0.1,1.39,8.4,0.0,4
42695,13.3,0.1,1.41,8.0,0.0,3
42696,12.9,0.1,1.41,8.9,0.0,6
42697,12.6,0.1,1.40,8.5,0.0,4
42698,12.3,0.1,1.37,7.8,0.0,4
42699,11.8,0.1,1.35,7.7,0.0,3
42700,11.5,0.1,1.34,7.5,0.0,2
42701,11.3,0.1,1.34,7.4,0.0,2
42702,11.0,0.1,1.35,7.4,0.0,3
42703,11.1,0.1,1.35,7.8,0.0,2
42704,11.2,0.1,1.35,8.1,0.0,4
42705,11.1,0.1,1.35,7.9,0.0,3
42706,10.8,0.1,1.35,7.7,0.0,3
42707,10.5,0.1,1.35,7.7,0.0,3
42708,10.3,0.1,1.38,7.6,0.0,3
42709,10.2,0.1,1.40,8.4,0.0,3
42710,10.0,0.1,1.42,7.8,0.0,2
42711,9.7,0.1,1.42,7.5,0.0,3
42712,9.6,0.1,1.42,8.0,0.0,3
42713,9.2,0.1,1.41,7.8,0.0,3
42714,9.1,0.1,1.39,7.7,0.0,5
42715,8.9,0.1,1.40,7.6,0.0,3
42716,8.7,0.1,1.42,7.7,0.0,3
42717,8.5,0.1,1.42,7.8,0.0,4
42718,8.3,0.1,1.41,7.6,0.0,2
42719,8.1,0.1,1.43,8.8,0.0,7
42720,8.2,0.1,1.42,8.5,0.0,8
42721,8.0,0.1,1.42,8.6,0.0,5
42722,8.1,0.1,1.40,8.4,0.0,4
42723,8.0,0.1,1.39,7.9,0.0,4
42724,8.1,0.1,1.42,7.9,0.0,4
42725,7.9,0.1,1.42,7.5,0.0,4
42726,7.8,0.1,1.42,7.4,0.0,2
42727,7.7,0.1,1.42,7.4,0.0,2
42728,7.5,0.1,1.42,7.3,0.0,3
42729,7.8,0.1,1.41,7.5,0.0,3
42730,8.3,0.1,1.40,7.5,0.0,2
42731,9.0,0.1,1.40,7.6,0.0,2
42732,9.9,0.1,1.39,7.5,0.0,3
42733,10.9,0.1,1.40,7.5,0.0,2
42734,12.1,0.1,1.40,7.5,0.0,2
42735,13.4,0.1,1.42,7.5,0.0,2
42736,14.6,0.1,1.43,8.1,0.0,7
42737,15.9,0.1,1.43,8.6,0.0,5
42738,16.8,0.1,1.42,8.6,0.0,4
42739,18.1,0.1,1.43,7.8,0.0,3
42740,18.9,0.1,1.43,7.6,0.0,3
42741,20.0,0.1,1.45,8.3,0.0,5
42742,20.7,0.1,1.47,7.8,0.0,3
42743,21.5,0.1,1.47,8.3,0.0,5
42744,22.0,0.1,1.46,8.5,0.0,6
42745,22.5,0.1,1.44,8.0,0.0,5
42746,23.0,0.1,1.44,7.5,0.0,2
42747,23.3,0.1,1.44,7.6,0.0,2
42748,23.7,0.1,1.44,7.8,0.0,2
42749,24.1,0.1,1.45,8.1,0.0,4
42750,24.4,0.1,1.45,7.8,0.0,3
42751,25.1,0.1,1.44,7.7,0.0,3
42752,25.5,0.1,1.43,7.8,0.0,2
42753,25.7,0.1,1.41,7.9,0.0,6
42754,25.8,0.1,1.41,8.0,0.0,3
42755,26.1,0.1,1.42,7.7,0.0,3
42756,26.4,0.1,1.42,7.9,0.0,3
42757,26.6,0.1,1.43,8.0,0.0,3
42758,26.9,0.1,1.42,8.4,0.0,8
42759,27.1,0.1,1.40,7.9,0.0,4
42760,27.5,0.1,1.39,8.0,0.0,3
42761,27.6,0.1,1.37,8.2,0.0,3
42762,28.0,0.1,1.37,8.0,0.0,2
42763,28.3,0.1,1.38,8.9,0.0,10
42764,28.5,0.1,1.39,8.5,0.0,3
42765,28.8,0.1,1.41,8.7,0.0,6
42766,28.9,0.1,1.40,8.8,0.0,5
42767,29.0,0.1,1.40,8.8,0.0,5
42768,28.9,0.1,1.39,8.7,0.0,5
42769,29.0,0.1,1.40,8.5,0.0,3
42770,29.1,0.1,1.41,8.7,0.0,6
42771,29.0,0.1,1.42,8.1,0.0,5
42772,29.0,0.1,1.44,7.9,0.0,5
42773,29.1,0.1,1.44,8.7,0.0,4
42774,29.0,0.1,1.44,8.5,0.0,4
42775,28.8,0.1,1.43,8.4,0.0,6
42776,28.6,0.1,1.43,7.9,0.0,3
42777,28.2,0.1,1.43,8.0,0.0,3
42778,27.8,0.1,1.43,8.1,0.0,3
42779,27.4,0.1,1.44,8.1,0.0,4
42780,26.9,0.1,1.44,7.6,0.0,3
42781,26.3,0.1,1.42,7.6,0.0,4
42782,25.6,0.1,1.42,7.6,0.0,3
42783,24.8,0.1,1.44,7.7,0.0,3
42784,24.2,0.1,1.45,7.5,0.0,3
42785,23.9,0.1,1.44,7.6,0.0,4
42786,23.4,0.1,1.42,7.9,0.0,4
42787,22.8,0.1,1.41,7.6,0.0,3
42788,22.0,0.1,1.40,7.4,0.0,8
42789,22.0,0.1,1.40,7.6,0.0,4
42790,22.5,0.1,1.41,8.1,0.0,4
42791,22.3,0.1,1.40,7.6,0.0,3
42792,21.2,0.1,1.39,7.5,0.0,3
42793,19.7,0.1,1.38,7.3,0.0,3
42794,19.0,0.1,1.37,7.3,0.0,2
42795,18.7,0.1,1.37,7.3,0.0,3
42796,19.3,0.1,1.37,7.3,0.0,3
42797,20.3,0.1,1.35,7.4,0.0,2
42798,20.7,0.1,1.36,7.3,0.0,2
42799,20.1,0.1,1.36,7.3,0.0,2
42800,19.6,0.1,1.37,7.2,0.0,2
42801,18.9,0.1,1.39,7.2,0.0,2
42802,18.3,0.1,1.39,7.4,0.0,2
42803,17.8,0.1,1.37,7.4,0.0,2
42804,17.7,0.1,1.37,7.3,0.0,2
42805,17.5,0.1,1.37,7.2,0.0,2
42806,17.5,0.1,1.39,7.3,0.0,3
42807,17.2,0.1,1.39,7.3,0.0,2
42808,16.9,0.1,1.37,7.3,0.0,2
42809,17.0,0.1,1.35,7.3,0.0,2
42810,16.9,0.1,1.36,7.2,0.0,2
42811,16.7,0.1,1.36,7.2,0.0,2
42812,16.7,0.1,1.37,7.3,0.0,2
42813,16.7,0.1,1.36,7.2,0.0,2
42814,16.9,0.1,1.37,7.3,0.0,2
42815,16.6,0.1,1.36,7.3,0.0,2
42816,16.9,0.1,1.36,7.2,0.0,2
42817,16.4,0.1,1.36,7.2,0.0,2
42818,16.1,0.1,1.37,7.2,0.0,2
42819,15.8,0.1,1.38,7.2,0.0,2
42820,15.9,0.1,1.37,7.3,0.0,2
42821,15.8,0.1,1.36,7.3,0.0,2
42822,15.5,0.1,1.35,7.3,0.0,2
42823,16.0,0.1,1.35,7.3,0.0,2
42824,15.8,0.1,1.35,7.3,0.0,2
42825,16.5,0.1,1.35,7.3,0.0,2
42826,17.9,0.1,1.35,7.4,0.0,2
42827,18.6,0.1,1.35,7.4,0.0,2
42828,19.6,0.1,1.37,7.3,0.0,2
42829,20.0,0.1,1.37,7.3,0.0,2
42830,20.5,0.1,1.38,7.3,0.0,2
42831,20.9,0.1,1.37,7.4,0.0,2
42832,21.5,0.1,1.39,7.5,0.0,2
42833,22.1,0.1,1.38,7.6,0.0,2
42834,22.7,0.1,1.37,8.1,0.0,4
42835,23.3,0.1,1.37,8.2,0.0,4
42836,23.8,0.1,1.37,8.0,0.0,3
42837,24.3,0.1,1.37,8.1,0.0,3
42838,24.9,0.1,1.38,8.5,0.0,5
42839,25.5,0.1,1.37,8.2,0.0,4
42840,26.1,0.1,1.38,8.4,0.0,4
42841,26.3,0.1,1.37,8.2,0.0,4
42842,26.8,0.1,1.37,8.4,0.0,4
42843,27.2,0.1,1.36,8.5,0.0,5
42844,27.6,0.1,1.36,8.6,0.0,5
42845,27.9,0.1,1.36,8.1,0.0,4
42846,28.3,0.1,1.37,8.5,0.0,5
42847,28.4,0.1,1.37,8.6,0.0,5
42848,28.8,0.1,1.38,8.6,0.0,5
42849,29.1,0.1,1.36,8.6,0.0,6
42850,29.2,0.1,1.38,8.6,0.0,5
42851,29.6,0.1,1.34,8.6,0.0,5
42852,29.5,0.1,1.33,8.4,0.0,5
42853,29.8,0.1,1.33,8.6,0.0,6
42854,29.8,0.1,1.34,8.8,0.0,6
42855,30.0,0.1,1.34,8.8,0.0,6
42856,30.3,0.1,1.35,8.6,0.0,6
42857,30.3,0.1,1.32,8.6,0.0,7
42858,30.5,0.1,1.32,8.6,0.0,6
42859,30.7,0.1,1.33,8.6,0.0,8
42860,30.7,0.1,1.33,8.6,0.0,6
42861,30.8,0.1,1.34,8.7,0.0,6
42862,30.9,0.1,1.35,8.2,0.0,4
42863,30.6,0.1,1.35,8.4,0.0,5
42864,30.7,0.1,1.35,8.6,0.0,5
42865,30.7,0.1,1.36,8.5,0.0,8
42866,30.9,0.1,1.35,8.4,0.0,5
42867,30.5,0.1,1.35,8.4,0.0,4
42868,30.2,0.1,1.35,8.1,0.0,4
42869,29.9,0.1,1.36,8.5,0.0,4
42870,29.7,0.1,1.35,8.4,0.0,11
42871,29.5,0.1,1.33,7.9,0.0,3
42872,29.1,0.1,1.33,7.9,0.0,4
42873,28.8,0.1,1.33,8.3,0.0,5
42874,28.4,0.1,1.33,8.4,0.0,6
42875,27.9,0.1,1.36,7.6,0.0,2
42876,27.3,0.1,1.35,7.6,0.0,3
42877,26.5,0.1,1.36,7.7,0.0,3
42878,25.7,0.1,1.37,7.5,0.0,2
42879,25.0,0.1,1.34,7.5,0.0,2
42880,24.3,0.1,1.33,7.4,0.0,2
42881,24.0,0.1,1.34,7.4,0.0,2
42882,23.5,0.1,1.35,7.5,0.0,3
42883,23.3,0.1,1.37,7.4,0.0,2
42884,23.1,0.1,1.37,7.4,0.0,2
42885,23.0,0.1,1.35,7.3,0.0,2
42886,23.0,0.1,1.32,7.9,0.0,4
42887,22.9,0.1,1.33,7.5,0.0,2
42888,22.8,0.1,1.32,7.3,0.0,2
42889,22.6,0.1,1.34,7.3,0.0,2
42890,22.3,0.1,1.35,7.4,0.0,3
42891,21.9,0.1,1.34,7.4,0.0,2
42892,21.4,0.1,1.34,7.3,0.0,2
42893,21.1,0.1,1.35,7.3,0.0,2
42894,20.8,0.1,1.35,7.3,0.0,2
42895,20.2,0.1,1.34,7.3,0.0,2
42896,20.0,0.1,1.34,7.3,0.0,2
42897,19.9,0.1,1.33,7.3,0.0,2
42898,19.7,0.1,1.32,7.3,0.0,2
42899,18.9,0.1,1.32,7.3,0.0,2
42900,19.2,0.1,1.33,7.3,0.0,2
42901,18.8,0.1,1.34,7.4,0.0,2
42902,17.9,0.1,1.32,7.3,0.0,2
42903,17.8,0.1,1.31,7.3,0.0,2
42904,17.1,0.1,1.30,7.4,0.0,2
42905,16.6,0.1,1.31,7.3,0.0,2
42906,16.5,0.1,1.32,7.4,0.0,2
42907,16.7,0.1,1.33,7.5,0.0,3
42908,16.5,0.1,1.32,7.4,0.0,2
42909,16.2,0.1,1.33,7.3,0.0,2
42910,15.8,0.1,1.31,7.3,0.0,2
42911,15.5,0.1,1.31,7.3,0.0,2
42912,15.2,0.1,1.32,7.4,0.0,2
42913,15.0,0.1,1.32,7.4,0.0,2
42914,14.7,0.1,1.33,7.4,0.0,2
42915,14.9,0.1,1.34,7.5,0.0,2
42916,14.6,0.1,1.32,7.4,0.0,2
42917,14.5,0.1,1.31,7.3,0.0,2
42918,14.5,0.1,1.32,7.3,0.0,2
42919,14.5,0.1,1.32,7.3,0.0,2
42920,14.7,0.1,1.34,7.4,0.0,2
42921,15.1,0.1,1.34,7.4,0.0,2
42922,15.6,0.1,1.35,7.4,0.0,2
42923,16.6,0.1,1.36,7.3,0.0,2
42924,17.9,0.1,1.36,7.3,0.0,2
42925,18.7,0.1,1.36,7.3,0.0,2
42926,19.4,0.1,1.36,7.3,0.0,2
42927,20.0,0.1,1.35,7.4,0.0,2
42928,20.5,0.1,1.37,7.7,0.0,2
42929,20.8,0.1,1.36,7.6,0.0,3
42930,21.2,0.1,1.37,7.7,0.0,3
42931,21.6,0.1,1.37,7.5,0.0,2
42932,22.2,0.1,1.36,7.7,0.0,3
42933,22.9,0.1,1.37,7.5,0.0,2
42934,23.4,0.1,1.36,7.5,0.0,2
42935,23.8,0.1,1.40,7.7,0.0,2
42936,24.2,0.1,1.41,7.6,0.0,4
42937,24.6,0.1,1.41,7.5,0.0,2
42938,25.0,0.1,1.41,7.4,0.0,2
42939,25.3,0.1,1.41,7.5,0.0,1
42940,25.5,0.1,1.42,7.8,0.0,1
42941,25.8,0.1,1.42,8.0,0.0,3
42942,26.2,0.1,1.41,7.8,0.0,2
42943,26.4,0.1,1.40,7.7,0.0,2
42944,26.9,0.1,1.41,7.7,0.0,3
42945,27.1,0.1,1.40,7.7,0.0,2
42946,27.2,0.1,1.39,7.7,0.0,2
42947,27.6,0.1,1.39,8.0,0.0,4
42948,27.7,0.1,1.40,8.1,0.0,2
